,time,lat,lon,SST,LISST_small,LISST_medium,LISST_large,Chl_fl,Scattering,CDOM_fl
2392,2017-06-11T17:47:56,29.582063195155396,-158.001976533296,23.031657809528895,0.0301033477690261,0.890482572388313,0.272215829709313,0.0880178823529412,5.672479915966371e-05,
2393,2017-06-11T17:53:21,29.582062501668602,-158.001961013057,23.0293208147075,0.0303262459272598,0.7898161727873209,0.192885561466595,0.0875959663865547,4.83496298319326e-05,
2394,2017-06-11T17:58:46,29.5820589346863,-158.001954661664,23.0286230537948,0.02946337477048,0.775516414619893,0.197360960388224,,,1.5423
2395,2017-06-11T18:04:12,29.5820636484098,-158.001961707175,23.027465091371997,,,,,,1.54413607142857
2396,2017-06-11T18:09:37,29.582057158288304,-158.001959822414,23.0225087619277,0.0319136959983575,0.8195207419313749,0.30239417823426096,0.0860581512605043,5.08287422268906e-05,
2397,2017-06-11T18:15:02,29.582060282437602,-158.001968204125,23.020836799227,0.032737031082088995,0.831111089814884,0.26069796247926297,0.079700974789916,5.07692435294115e-05,
2398,2017-06-11T18:20:28,29.582061918461598,-158.001962951968,23.017583933948607,0.0286809424644706,0.8530896399881659,0.224283421257632,0.0775573109243697,5.15441029411762e-05,
2399,2017-06-11T18:25:53,29.582058923374,-158.001966124024,23.0145435213785,0.0296581851733442,0.8485490143919309,0.20997866654091,0.0831497142857143,5.05177109243695e-05,
2400,2017-06-11T18:31:18,29.582060179239203,-158.00195367761998,23.011915789346,0.0309565196480949,0.8300021923778941,0.239066568003102,0.0747565336134454,5.097562752100821e-05,1.50735785714286
2401,2017-06-11T19:15:24,29.5820605602834,-158.001968553244,23.0270397259759,0.0310219459476241,0.831079479796614,0.241047542139903,0.0528554621848739,4.93137478991594e-05,
2402,2017-06-11T19:20:49,29.582061413676897,-158.001965060357,23.035863135613198,0.0305180005781772,0.826435862787622,0.28662525233230296,0.0555743193277311,5.0444065210084e-05,
2403,2017-06-11T19:26:15,29.582059566511397,-158.001966227601,23.034387366978002,0.033615295017729994,0.7907997987277908,0.176609894128692,0.0631946218487395,5.1556738235294e-05,
2404,2017-06-11T19:31:40,29.5820626555612,-158.001973891456,23.032530074270397,0.0330560065878415,0.802389277131453,0.231730973283476,0.0693971092436975,5.1722034957983005e-05,
2405,2017-06-11T19:37:05,29.5820651290533,-158.001966436554,23.0310317018547,0.0320916900192723,0.802256461877898,0.222946329084217,0.0739300840336134,4.94565718487393e-05,
2406,2017-06-11T19:42:31,29.582054610525,-158.0019712166,23.0308261579681,0.0323647040940142,0.7991701757830121,0.200566108354091,0.0734690420168067,4.97065250420168e-05,
2407,2017-06-11T19:47:56,29.5820618229392,-158.001959690133,23.0251357358765,0.0320164548948921,0.817995162641705,0.16036564315097798,0.0730878655462185,4.93924477310924e-05,
2408,2017-06-11T19:53:21,29.582055714235,-158.001959079737,23.026649982677693,0.0310318496201495,0.8411444051829399,0.246397655368049,0.0647031932773109,5.03042647058823e-05,
2409,2017-06-11T19:58:47,29.582055013176106,-158.001973244755,23.0243063146871,0.0323239498819623,0.8460276060515469,0.17470563625914,,,
2410,2017-06-11T20:04:12,29.5820634112393,-158.001972035524,23.025154845615607,,,,,,
2411,2017-06-11T20:09:37,29.5820572201654,-158.001957446448,23.0224619062628,0.0319099883754373,0.828256052876582,0.240841511237418,0.0677541176470588,5.0948551890755997e-05,
2412,2017-06-11T20:15:03,29.582061238346,-158.001960245941,23.0211414447865,0.0322396876975188,0.8404677910838678,0.218859624601072,0.0635148907563025,5.020471663865511e-05,
2413,2017-06-11T20:20:28,29.582060397070798,-158.00195663802901,23.0243022504856,0.0316481475499885,0.8586744986176659,0.263682332095669,0.0594705882352941,5.29141298319325e-05,
2414,2017-06-11T20:25:54,29.582057031296802,-158.001959979155,23.024663729698702,0.0324509649690869,0.8517046860830649,0.22473054259389005,0.0526543865546219,4.94114006722686e-05,
2415,2017-06-11T20:31:19,29.5820547897966,-158.001961032866,23.029608488984604,0.0326248690694201,0.8397260308970551,0.223033584469338,0.0514308403361345,5.1015267935924104e-05,
2416,2017-06-11T21:15:24,29.5732491286299,-158.003531467195,22.9612856103017,0.0328201475568767,0.8476285414037441,0.219615407543664,0.0428500840336135,5.09136920168066e-05,
2417,2017-06-11T21:20:49,29.560710515514497,-158.003447425801,22.955964448621998,0.0323297618911476,0.849777774020592,0.27785123341237605,0.0454967394957983,5.22570494117647e-05,
2418,2017-06-11T21:26:15,29.5452442820308,-158.002865397635,22.9223922738103,0.031560132753385,0.8397032237489821,0.321743755320022,0.0456094255649474,5.36153205032159e-05,
2419,2017-06-11T21:31:40,29.529742369556303,-158.002267077395,22.917087944488802,0.032135563725511004,0.847750366372421,0.35335434745348404,0.0435666554621849,5.55264317647057e-05,
2420,2017-06-11T21:37:05,29.5143204489674,-158.00157170396298,22.9272150831676,0.0313461993728768,0.862228777074289,0.293046368542333,0.0456927731092437,5.47029264705883e-05,
2421,2017-06-11T21:42:31,29.4988915614623,-158.00098415911,22.946749960157,0.0314614539023401,0.906200707545114,0.31294045187051195,0.0468411428571429,5.58375307563025e-05,
2422,2017-06-11T21:47:56,29.483364870605,-158.000616369802,22.9643005091855,0.0301271682012999,0.902365156082308,0.27154421165857395,0.0495771428571429,5.45127201680673e-05,
2423,2017-06-11T21:53:21,29.467848279633397,-158.000045601273,22.9559259288452,0.0300806430025266,0.877384676186728,0.326005515016531,0.056698487394958,5.50318953781513e-05,
2424,2017-06-11T21:58:47,29.4523648220376,-157.999390873462,22.9917839519522,0.0290584681231492,0.935310080696215,0.23383367927007,,,
2425,2017-06-11T22:04:12,29.436982917871894,-157.998340264374,23.0331593810807,,,,,,
2426,2017-06-11T22:09:37,29.4216834442982,-157.997312886815,23.0660617080275,,,,0.0421260504201681,5.50640476890755e-05,
2427,2017-06-11T22:15:03,29.406326464215002,-157.996400111162,23.0785573610122,,,,0.0405184537815126,5.27262700840335e-05,
2428,2017-06-11T22:20:28,29.3910084125771,-157.99586109197799,23.1030100978207,,,,0.039564705882353,5.30158890756302e-05,
2429,2017-06-11T22:25:53,29.3758244466283,-157.995116174318,23.1552706454484,,,,0.0388436974789916,5.10446026890756e-05,
2430,2017-06-11T22:31:19,29.3606716541562,-157.994508234032,23.192472682393106,0.0278993171376535,0.8339132534253759,0.241930945080068,0.0387563445378152,5.17919577731092e-05,
2431,2017-06-11T23:15:24,29.2371671394067,-157.988270388107,23.2055710583511,0.0305255348609214,0.8490653047057758,0.293860158611627,0.0386611764705882,5.217654453781521e-05,
2432,2017-06-11T23:20:50,29.2220347564073,-157.987169523555,23.194580977454,0.0289908849552626,0.80826451471294,0.240171145861724,0.0395661176470588,5.26883642016806e-05,
2433,2017-06-11T23:26:15,29.2068892423024,-157.986123409078,23.179980605472302,0.0294032560572235,0.8200191723411651,0.260469684754882,0.0398218487394958,5.30404827731093e-05,
2434,2017-06-11T23:31:40,29.1917684493011,-157.985183925568,23.168203588183196,0.0315972837238912,0.793104550436953,0.226309713877178,0.0397028571428572,5.3133758319328e-05,
2435,2017-06-11T23:37:06,29.1781824167256,-157.98453979937798,23.1463586134818,0.0302093607445683,0.8247360295185021,0.265185744936507,0.0391230252100841,5.41796899159664e-05,
2436,2017-06-11T23:42:31,29.16474830756,-157.98390575019198,23.138736935936198,0.0303650569181631,0.832979465158754,0.273406859978748,0.0388933109243698,5.3912182689075613e-05,
2437,2017-06-11T23:47:56,29.1507493495342,-157.983195789079,23.1400102814825,0.0294171063591382,0.864725656186111,0.34246451273512,0.0411646386554622,5.44295979831932e-05,
2438,2017-06-11T23:53:22,29.135543051849695,-157.982334219966,23.1520429878827,0.0298560464699631,0.836120805214213,0.343369225123221,0.0448235294117647,5.65323365546219e-05,
2439,2017-06-11T23:58:47,29.120327905494598,-157.981365264201,23.164092837023396,0.0309111987414693,0.8348594743273442,0.320986737734584,,,
2440,2017-06-12T00:04:13,29.1050156852747,-157.980360611884,23.1595717249938,,,,,,
2441,2017-06-12T00:09:38,29.0896788708048,-157.979479153786,23.172165035313807,0.0298577313625301,0.835396298907705,0.295798631156269,,,
2442,2017-06-12T00:15:03,29.0742478569553,-157.97874765535602,23.173348055872502,0.0294341985301003,0.834698485221333,0.29001555498623804,,,
2443,2017-06-12T00:20:29,29.058812300680298,-157.977857552904,23.1664697461805,0.0333062618128216,0.857883761681391,0.328233511344318,,,
2444,2017-06-12T00:25:54,29.0433896129223,-157.977262489212,23.147463934911,0.0305614030428295,0.8539393965351709,0.333438475410183,,,
2445,2017-06-12T00:31:19,29.0279533947338,-157.976606569738,23.1090408998454,0.0314450324586798,0.8563281422039319,0.26785205751051805,,,
2446,2017-06-12T01:15:24,28.9027917162647,-157.97057268487498,23.1645267001853,0.0324104071181651,0.8547796644238101,0.29013873591662703,,,
2447,2017-06-12T01:20:50,28.887400053365003,-157.969773694731,23.143040448329806,,,,,,
2448,2017-06-12T01:26:15,28.871857057699398,-157.96893918765198,23.1519563912703,,,,,,
2449,2017-06-12T01:31:40,28.8561852501924,-157.96789299870198,23.1725103782193,,,,,,
2450,2017-06-12T01:37:06,28.840410732983,-157.966802441596,23.2551122960696,,,,,,
2451,2017-06-12T01:42:31,28.824459423062702,-157.966043534204,23.410132711929307,,,,,,
2452,2017-06-12T01:47:57,28.808323744565,-157.96565682846702,23.446271496873106,,,,,,
2453,2017-06-12T01:53:22,28.7922399634442,-157.965026015229,23.4868085187145,,,,,,
2454,2017-06-12T01:58:47,28.7761953109765,-157.964351609934,23.5320669448519,,,,,,
2455,2017-06-12T02:04:13,28.7600611361922,-157.963614754892,23.6084222561224,,,,,,
2456,2017-06-12T02:09:38,28.743976695169,-157.962513106058,23.6905547866235,,,,,,
2457,2017-06-12T02:15:03,28.72813744758,-157.961333299737,23.7596473583816,,,,,,
2458,2017-06-12T02:20:29,28.712072312134104,-157.96014869453,23.796825017539703,,,,,,
2459,2017-06-12T02:25:54,28.6960265733319,-157.95901725980102,23.838312985835906,,,,,,
2460,2017-06-12T02:31:19,28.680021260570502,-157.958052450974,23.8764171142811,,,,,,
2461,2017-06-12T03:15:25,28.550025183181706,-157.950844318455,23.998777294331997,,,,,,
2462,2017-06-12T03:20:50,28.5340968552846,-157.94991872038,24.094040541417197,,,,,,
2463,2017-06-12T03:26:16,28.517954146448602,-157.94919262751802,24.1160123721252,,,,,,
2464,2017-06-12T03:31:41,28.5017738491085,-157.948523595333,24.2269983770972,,,,,,
2465,2017-06-12T03:37:06,28.485702392262503,-157.948092717969,24.250532056451696,0.0277995181118072,0.948672614184638,0.6355789172741579,,,
2466,2017-06-12T03:42:32,28.469871052329196,-157.94836420209,24.2349250888583,,,,,,
2467,2017-06-12T03:47:57,28.4540498295306,-157.949040639205,24.2799570099046,,,,,,
2468,2017-06-12T03:53:22,28.4382981652918,-157.949201925506,24.3193808260711,,,,,,
2469,2017-06-12T03:58:48,28.422463853730893,-157.949484909108,24.2750701712851,,,,,,
2470,2017-06-12T04:04:13,28.4069322522504,-157.9498366067,24.272514557052304,,,,,,
2471,2017-06-12T04:09:39,28.3916738358256,-157.949245690223,24.261734902346696,,,,,,
2472,2017-06-12T04:15:04,28.376464119332798,-157.947469085931,24.22771486157789,,,,,,
2473,2017-06-12T04:20:29,28.3613448403575,-157.945738993911,24.2481327692134,,,,,,
