,time,lat,lon,depth,Station,Cast,RosPos,CTD_Temperature,CTD_Salinity,CTD_Oxygen,CTD_Chloropigment,Potential_Temperature,Potential_Density,Bottle_Oxygen,PO4,SiO4,Psi,Chlorophyll,Pheopigment
199,2019-04-16T18:05:00,41.68,-158.05100000000004,49.1,4,6,13,9.349,33.395,284.0,0.9013,9.344,25.8071,,,,,,
200,2019-04-16T18:06:10,41.68,-158.05100000000004,44.2,4,6,14,9.43,33.404,285.0,1.0637,9.425,25.801,,,,,,
201,2019-04-16T18:07:06,41.68,-158.05100000000004,45.4,4,6,15,9.416,33.403,285.0,1.0552,9.411,25.8025,,,,,,
202,2019-04-16T18:07:31,41.68,-158.05100000000004,43.7,4,6,16,9.448,33.405,285.2,1.0949,9.443,25.7988,,,,,,
203,2019-04-16T18:09:23,41.68,-158.05100000000004,25.0,4,6,17,9.582,33.349000000000004,287.7,0.9123,9.579,25.7329,,,,,,
204,2019-04-16T18:09:50,41.68,-158.05100000000004,26.1,4,6,18,9.582,33.349000000000004,288.0,0.9107,9.579,25.733,,,,,,
205,2019-04-16T18:11:05,41.68,-158.05100000000004,17.1,4,6,19,9.572,33.343,288.4,0.8538,9.57,25.7297,,,,,,
206,2019-04-16T18:11:29,41.68,-158.05100000000004,17.3,4,6,20,9.572,33.343,288.4,0.8518,9.57,25.7297,,,,,,
207,2019-04-16T18:11:52,41.68,-158.05100000000004,17.2,4,6,21,9.572,33.343,288.4,0.853,9.57,25.7297,,,,,,
208,2019-04-16T18:12:09,41.68,-158.05100000000004,16.1,4,6,22,9.572,33.343,288.3,0.8477,9.57,25.7297,,,,,,
209,2019-04-16T18:12:32,41.68,-158.05100000000004,15.7,4,6,23,9.572,33.343,288.1,0.8443,9.57,25.7297,,,,,,
210,2019-04-16T18:13:52,41.68,-158.05100000000004,5.0,4,6,24,9.571,33.343,288.4,0.8088,9.57,25.7297,,,,,,
211,2019-04-16T19:34:23,41.679,-158.05200000000005,14.6,4,7,1,9.539,33.342,288.3,0.7459,9.537,25.7343,,,,,,
212,2019-04-16T19:34:41,41.679,-158.05200000000005,14.0,4,7,2,9.538,33.341,288.3,0.73,9.536,25.7337,,,,,,
213,2019-04-16T19:35:01,41.679,-158.05200000000005,14.4,4,7,3,9.539,33.342,288.3,0.7417,9.537,25.7343,,,,,,
214,2019-04-16T19:35:17,41.679,-158.05200000000005,15.3,4,7,4,9.539,33.342,288.3,0.7563,9.537,25.7343,,,,,,
215,2019-04-16T19:35:31,41.679,-158.05200000000005,15.9,4,7,5,9.539,33.342,288.3,0.7568,9.537,25.7343,,,,,,
216,2019-04-16T19:35:52,41.679,-158.05200000000005,15.4,4,7,6,9.539,33.342,288.3,0.7563,9.537,25.7343,,,,,,
217,2019-04-16T19:36:08,41.679,-158.05200000000005,15.3,4,7,7,9.539,33.342,288.3,0.7563,9.537,25.7343,,,,,,
218,2019-04-16T19:36:20,41.679,-158.05200000000005,15.6,4,7,8,9.539,33.342,288.3,0.7565,9.537,25.7343,,,,,,
219,2019-04-16T19:36:31,41.679,-158.05200000000005,16.0,4,7,9,9.539,33.342,288.4,0.7571,9.537,25.7343,,,,,,
220,2019-04-16T19:36:45,41.679,-158.05200000000005,14.6,4,7,10,9.539,33.342,288.3,0.7474,9.537,25.7343,,,,,,
221,2019-04-16T19:37:02,41.679,-158.05200000000005,15.0,4,7,11,9.539,33.342,288.3,0.7562,9.537,25.7343,,,,,,
222,2019-04-16T19:37:15,41.679,-158.05200000000005,16.9,4,7,12,9.539,33.342,288.5,0.7625,9.537,25.7343,,,,,,
223,2019-04-16T19:37:29,41.679,-158.05200000000005,14.1,4,7,13,9.538,33.341,288.3,0.7306,9.536,25.7337,,,,,,
224,2019-04-16T19:37:44,41.679,-158.05200000000005,15.4,4,7,14,9.539,33.342,288.3,0.7564,9.537,25.7343,,,,,,
225,2019-04-16T19:37:54,41.679,-158.05200000000005,14.8,4,7,15,9.539,33.342,288.3,0.7531,9.537,25.7343,,,,,,
226,2019-04-16T19:38:08,41.679,-158.05200000000005,15.2,4,7,16,9.539,33.342,288.3,0.7563,9.537,25.7343,,,,,,
227,2019-04-16T19:38:22,41.679,-158.05200000000005,16.2,4,7,17,9.539,33.342,288.4,0.7586,9.537,25.7343,,,,,,
228,2019-04-16T19:38:39,41.679,-158.05200000000005,14.7,4,7,18,9.539,33.342,288.3,0.7504,9.537,25.7343,,,,,,
229,2019-04-16T23:33:26,41.681,-158.05100000000004,55.9,4,8,1,9.456,33.422,284.4,1.1164,9.45,25.811,,,,,,
230,2019-04-16T23:33:41,41.681,-158.05100000000004,55.2,4,8,2,9.461,33.422,284.4,1.1295,9.455,25.8102,,,,,,
231,2019-04-16T23:33:53,41.681,-158.05100000000004,53.9,4,8,3,9.467,33.422,284.3,1.1294,9.461,25.8092,,,,,,
232,2019-04-16T23:34:15,41.681,-158.05100000000004,56.3,4,8,4,9.452,33.421,284.2,1.0998,9.446,25.8109,,,,,,
233,2019-04-16T23:34:34,41.681,-158.05100000000004,54.7,4,8,5,9.465,33.422,284.4,1.1344,9.459,25.8096,,,,,,
234,2019-04-16T23:34:55,41.681,-158.05100000000004,54.9,4,8,6,9.464,33.422,284.4,1.1324,9.458,25.8097,,,,,,
235,2019-04-16T23:35:14,41.681,-158.05100000000004,55.6,4,8,7,9.458,33.422,284.4,1.1254,9.452,25.8107,,,,,,
236,2019-04-16T23:35:25,41.681,-158.05100000000004,56.4,4,8,8,9.451,33.421,284.2,1.0966,9.445,25.8111,,,,,,
237,2019-04-16T23:35:38,41.681,-158.05100000000004,54.3,4,8,9,9.467,33.422,284.4,1.133,9.461,25.8092,,,,,,
238,2019-04-16T23:38:56,41.681,-158.05100000000004,16.5,4,8,10,9.585,33.339,289.3,0.8347,9.583,25.7245,,,,,,
239,2019-04-16T23:39:16,41.681,-158.05100000000004,16.5,4,8,11,9.585,33.339,289.3,0.8345,9.583,25.7245,,,,,,
240,2019-04-16T23:39:28,41.681,-158.05100000000004,15.4,4,8,12,9.584,33.339,289.5,0.8452,9.582,25.7246,,,,,,
241,2019-04-16T23:39:40,41.681,-158.05100000000004,15.7,4,8,13,9.584,33.339,289.5,0.8458,9.582,25.7246,,,,,,
242,2019-04-16T23:40:03,41.681,-158.05100000000004,16.0,4,8,14,9.584,33.339,289.4,0.8439,9.582,25.7246,,,,,,
243,2019-04-16T23:40:17,41.681,-158.05100000000004,15.3,4,8,15,9.583,33.339,289.5,0.8449,9.581,25.7248,,,,,,
244,2019-04-16T23:40:29,41.681,-158.05100000000004,15.7,4,8,16,9.584,33.339,289.5,0.8458,9.582,25.7246,,,,,,
245,2019-04-16T23:40:46,41.681,-158.05100000000004,15.5,4,8,17,9.584,33.339,289.5,0.8454,9.582,25.7246,,,,,,
246,2019-04-16T23:41:06,41.681,-158.05100000000004,15.7,4,8,18,9.584,33.339,289.4,0.846,9.582,25.7246,,,,,,
247,2019-04-16T23:43:31,41.681,-158.05100000000004,6.1,4,8,19,9.609,33.338,289.4,0.5969,9.608,25.7196,,,,,,
248,2019-04-16T23:43:51,41.681,-158.05100000000004,5.5,4,8,20,9.609,33.338,289.4,0.5956,9.608,25.7196,,,,,,
249,2019-04-16T23:44:06,41.681,-158.05100000000004,5.2,4,8,21,9.61,33.338,289.3,0.5937,9.609,25.7194,,,,,,
250,2019-04-16T23:44:24,41.681,-158.05100000000004,4.7,4,8,22,9.611,33.338,289.3,0.5891,9.61,25.7192,,,,,,
251,2019-04-16T23:44:37,41.681,-158.05100000000004,5.5,4,8,23,9.609,33.338,289.4,0.5956,9.608,25.7196,,,,,,
252,2019-04-16T23:44:53,41.681,-158.05100000000004,5.6,4,8,24,9.609,33.338,289.4,0.5959,9.608,25.7196,,,,,,
253,2019-04-17T01:32:27,41.681,-158.05100000000004,397.8,4,10,1,6.16,33.991,144.9,0.194,6.125,26.7397,,,,,,
254,2019-04-17T01:35:10,41.681,-158.05100000000004,347.4,4,10,2,6.686,33.982,161.6,0.1902,6.654,26.6638,,,,,,
255,2019-04-17T01:38:30,41.681,-158.05100000000004,297.3,4,10,3,7.52,33.974000000000004,197.3,0.1876,7.491,26.5422,,,,,,
256,2019-04-17T01:41:08,41.681,-158.05100000000004,248.7,4,10,4,8.345,34.008,218.7,0.1867,8.318999999999999,26.4472,,,,,,
257,2019-04-17T01:43:50,41.681,-158.05100000000004,199.4,4,10,5,9.27,34.074,224.4,0.1902,9.248,26.3536,,,,,,
258,2019-04-17T01:45:46,41.681,-158.05100000000004,174.6,4,10,6,9.723,34.072,228.2,0.1991,9.703,26.2775,,,,,,
259,2019-04-17T01:47:47,41.681,-158.05100000000004,149.5,4,10,7,9.461,33.684,256.9,0.273,9.444,26.0168,,,,,,
260,2019-04-17T01:49:45,41.681,-158.05100000000004,125.0,4,10,8,9.322,33.452,277.5,0.3775,9.308,25.8573,,0.68,8.97,,,
261,2019-04-17T01:51:57,41.681,-158.05100000000004,99.8,4,10,9,9.368,33.427,280.5,0.5066,9.357,25.8299,,0.65,8.48,,,
262,2019-04-17T01:53:54,41.681,-158.05100000000004,78.7,4,10,10,9.389,33.423,281.4,0.5293,9.38,25.8231,,0.66,8.48,,,
263,2019-04-17T01:55:32,41.681,-158.05100000000004,75.5,4,10,11,9.344,33.412,281.8,0.5692,9.336,25.8216,,0.67,8.44,,,
264,2019-04-17T01:56:56,41.681,-158.05100000000004,69.3,4,10,12,9.324,33.406,281.5,0.5605,9.316,25.8201,,0.68,8.45,,,
265,2019-04-17T01:58:08,41.681,-158.05100000000004,65.0,4,10,13,9.301,33.399,282.4,0.6406,9.294,25.8182,,0.67,8.36,,,
266,2019-04-17T01:59:36,41.681,-158.05100000000004,59.0,4,10,14,9.394,33.415,282.4,0.7146,9.388,25.8156,,0.65,8.23,,,
267,2019-04-17T02:01:14,41.681,-158.05100000000004,53.8,4,10,15,9.428,33.417,283.5,0.8928,9.422,25.8116,,0.65,8.12,,,
268,2019-04-17T02:03:13,41.681,-158.05100000000004,49.5,4,10,16,9.444,33.416,284.6,1.0759,9.439,25.8082,,0.65,8.01,,,
269,2019-04-17T02:04:40,41.681,-158.05100000000004,44.8,4,10,17,9.392,33.402,284.7,1.03,9.387,25.8056,,0.65,8.07,,,
270,2019-04-17T02:05:53,41.681,-158.05100000000004,39.1,4,10,18,9.391,33.401,284.7,1.0241,9.387,25.8048,,0.65,8.08,,,
271,2019-04-17T02:07:22,41.681,-158.05100000000004,33.9,4,10,19,9.482,33.399,286.8,1.1149,9.478,25.7885,,0.63,8.04,,,
272,2019-04-17T02:09:08,41.681,-158.05100000000004,29.7,4,10,20,9.549,33.384,288.2,1.1468,9.546,25.7658,,0.64,8.44,,,
273,2019-04-17T02:10:27,41.681,-158.05100000000004,24.5,4,10,21,9.614,33.352,289.6,1.0590000000000002,9.611,25.73,,0.64,8.74,,,
274,2019-04-17T02:11:48,41.681,-158.05100000000004,15.4,4,10,22,9.627,33.344,289.7,0.6862,9.625,25.7215,,0.64,8.83,,,
275,2019-04-17T02:13:08,41.681,-158.05100000000004,4.5,4,10,23,9.71,33.34,289.0,0.4443,9.71,25.7045,,0.65,8.86,,,
276,2019-04-17T03:33:23,41.682,-158.05,197.3,4,11,1,9.256,34.072,224.8,0.1939,9.234,26.3543,,,,,,
277,2019-04-17T03:40:00,41.682,-158.05,14.8,4,11,2,9.666,33.352,289.7,1.0202,9.664,25.7213,,,,,,
278,2019-04-17T03:40:26,41.682,-158.05,15.1,4,11,3,9.666,33.352,289.7,1.0206,9.664,25.7213,,,,,,
279,2019-04-17T03:40:40,41.682,-158.05,14.8,4,11,4,9.666,33.352,289.7,1.0199,9.664,25.7213,,,,,,
280,2019-04-17T03:40:54,41.682,-158.05,13.6,4,11,5,9.665,33.352,289.5,1.0107,9.663,25.7215,,,,,,
281,2019-04-17T03:41:07,41.682,-158.05,15.0,4,11,6,9.666,33.352,289.7,1.0207,9.664,25.7213,,,,,,
282,2019-04-17T03:41:18,41.682,-158.05,13.3,4,11,7,9.664,33.352,289.5,1.0075,9.663,25.7216,,,,,,
283,2019-04-17T03:41:28,41.682,-158.05,13.2,4,11,8,9.664,33.352,289.5,1.0066,9.663,25.7216,,,,,,
284,2019-04-17T03:41:44,41.682,-158.05,14.1,4,11,9,9.665,33.352,289.5,1.015,9.663,25.7215,,,,,,
285,2019-04-17T03:41:57,41.682,-158.05,15.3,4,11,10,9.666,33.352,289.8,1.0205,9.664,25.7213,,,,,,
286,2019-04-17T03:42:13,41.682,-158.05,14.5,4,11,11,9.666,33.352,289.6,1.0177,9.664,25.7213,,,,,,
287,2019-04-17T03:42:35,41.682,-158.05,15.6,4,11,12,9.665,33.352,289.8,1.0203,9.663,25.7215,,,,,,
288,2019-04-17T03:42:46,41.682,-158.05,15.2,4,11,13,9.666,33.352,289.7,1.0205,9.664,25.7213,,,,,,
289,2019-04-17T03:43:05,41.682,-158.05,15.6,4,11,14,9.665,33.352,289.8,1.0203,9.663,25.7215,,,,,,
290,2019-04-17T03:43:16,41.682,-158.05,13.9,4,11,15,9.665,33.352,289.5,1.0137,9.663,25.7215,,,,,,
291,2019-04-17T03:43:29,41.682,-158.05,14.8,4,11,16,9.666,33.352,289.7,1.0199,9.664,25.7213,,,,,,
292,2019-04-17T03:43:43,41.682,-158.05,15.7,4,11,17,9.665,33.352,289.8,1.0202,9.663,25.7215,,,,,,
293,2019-04-17T03:43:54,41.682,-158.05,15.6,4,11,18,9.665,33.352,289.8,1.0203,9.663,25.7215,,,,,,
294,2019-04-17T09:07:06,41.648,-157.917,13.9,4,13,1,9.657,33.342,288.8,0.8372,9.655,25.715,,,,,,
295,2019-04-17T09:07:18,41.648,-157.917,13.2,4,13,2,9.659,33.342,288.6,0.8308,9.658,25.7146,,,,,,
296,2019-04-17T09:07:21,41.648,-157.917,16.2,4,13,3,9.653,33.343,289.0,0.8349,9.651,25.7165,,,,,,
297,2019-04-17T09:07:25,41.648,-157.917,14.4,4,13,4,9.657,33.342,288.8,0.8356,9.655,25.715,,,,,,
298,2019-04-17T09:07:27,41.648,-157.917,13.9,4,13,5,9.657,33.342,288.8,0.8369,9.655,25.715,,,,,,
299,2019-04-17T09:07:31,41.648,-157.917,15.7,4,13,6,9.655,33.343,288.9,0.8281,9.653,25.7161,,,,,,
300,2019-04-17T09:07:33,41.648,-157.917,15.0,4,13,7,9.657,33.342,288.8,0.8333,9.655,25.715,,,,,,
301,2019-04-17T09:07:37,41.648,-157.917,13.8,4,13,8,9.657,33.342,288.7,0.8361,9.655,25.715,,,,,,
302,2019-04-17T09:07:40,41.648,-157.917,16.1,4,13,9,9.653,33.343,289.0,0.8325,9.651,25.7165,,,,,,
303,2019-04-17T09:07:43,41.648,-157.917,14.8,4,13,10,9.657,33.342,288.8,0.8344,9.655,25.715,,,,,,
304,2019-04-17T09:07:47,41.648,-157.917,14.4,4,13,11,9.657,33.342,288.8,0.8354,9.655,25.715,,,,,,
305,2019-04-17T09:10:59,41.648,-157.917,14.3,4,13,12,9.657,33.342,288.8,0.8357,9.655,25.715,,,,,,
306,2019-04-17T12:47:47,41.618,-157.93,99.7,4,15,1,9.288,33.41,280.6,0.4345,9.277,25.8295,,,,,,
307,2019-04-17T12:47:50,41.618,-157.93,99.8,4,15,2,9.288,33.41,280.6,0.4353,9.277,25.8295,,,,,,
308,2019-04-17T12:49:50,41.618,-157.93,75.4,4,15,3,9.327,33.396,282.3,0.6482,9.319,25.8119,,,,,,
309,2019-04-17T12:49:54,41.618,-157.93,75.4,4,15,4,9.327,33.396,282.3,0.648,9.319,25.8119,,,,,,
310,2019-04-17T12:53:20,41.618,-157.93,46.4,4,15,5,9.356,33.393,283.6,0.9515,9.351,25.8043,,,,,,
311,2019-04-17T12:53:25,41.618,-157.93,44.5,4,15,6,9.36,33.393,283.8,0.9817,9.355,25.8037,,,,,,
312,2019-04-17T12:55:41,41.618,-157.93,25.5,4,15,7,9.635,33.35,288.0,0.8932,9.632,25.7251,,,,,,
313,2019-04-17T12:55:48,41.618,-157.93,25.1,4,15,8,9.635,33.35,288.0,0.8939,9.632,25.725,,,,,,
314,2019-04-17T12:57:16,41.618,-157.93,14.9,4,15,9,9.637,33.349000000000004,288.3,0.8579,9.635,25.7238,,,,,,
315,2019-04-17T12:57:22,41.618,-157.93,15.7,4,15,10,9.638,33.348,288.4,0.862,9.636,25.7228,,,,,,
316,2019-04-17T12:57:24,41.618,-157.93,14.4,4,15,11,9.638,33.348,288.2,0.8578,9.636,25.7228,,,,,,
317,2019-04-17T12:57:27,41.618,-157.93,15.6,4,15,12,9.638,33.348,288.4,0.8615,9.636,25.7228,,,,,,
318,2019-04-17T12:57:30,41.618,-157.93,16.2,4,15,13,9.638,33.348,288.5,0.8653,9.636,25.7228,,,,,,
319,2019-04-17T12:57:34,41.618,-157.93,16.3,4,15,14,9.638,33.348,288.5,0.866,9.636,25.7228,,,,,,
320,2019-04-17T12:57:38,41.618,-157.93,15.4,4,15,15,9.637,33.349000000000004,288.3,0.8602,9.635,25.7238,,,,,,
321,2019-04-17T12:57:47,41.618,-157.93,15.3,4,15,16,9.637,33.349000000000004,288.3,0.8597,9.635,25.7238,,,,,,
322,2019-04-17T12:57:52,41.618,-157.93,15.4,4,15,17,9.637,33.349000000000004,288.3,0.8603,9.635,25.7238,,,,,,
323,2019-04-17T12:59:46,41.618,-157.93,5.3,4,15,18,9.637,33.348,288.1,0.8405,9.636,25.7228,,,,,,
324,2019-04-17T12:59:48,41.618,-157.93,7.6,4,15,19,9.637,33.348,288.4,0.8522,9.636,25.7228,,,,,,
325,2019-04-17T12:59:53,41.618,-157.93,5.5,4,15,20,9.637,33.348,288.2,0.8424,9.636,25.7228,,,,,,
326,2019-04-17T12:59:57,41.618,-157.93,5.9,4,15,21,9.637,33.348,288.2,0.8469,9.636,25.7228,,,,,,
327,2019-04-17T13:00:00,41.618,-157.93,7.7,4,15,22,9.637,33.348,288.4,0.8526,9.636,25.7228,,,,,,
328,2019-04-17T13:00:04,41.618,-157.93,6.1,4,15,23,9.637,33.348,288.2,0.8476,9.636,25.7228,,,,,,
329,2019-04-17T13:00:13,41.618,-157.93,7.0,4,15,24,9.637,33.348,288.3,0.8462,9.636,25.7228,,,,,,
330,2019-04-17T15:56:29,41.618,-157.937,15.1,4,16,1,9.638,33.343,288.3,0.8814,9.636,25.7189,,,,,,
331,2019-04-17T15:56:53,41.618,-157.937,15.9,4,16,2,9.638,33.343,288.3,0.8903,9.636,25.7189,,,,,,
332,2019-04-17T15:57:06,41.618,-157.937,15.3,4,16,3,9.638,33.343,288.3,0.8835,9.636,25.7189,,,,,,
333,2019-04-17T15:57:35,41.618,-157.937,15.6,4,16,4,9.638,33.343,288.3,0.887,9.636,25.7189,,,,,,
334,2019-04-17T15:57:42,41.618,-157.937,14.1,4,16,5,9.638,33.343,288.3,0.8739,9.636,25.7189,,,,,,
335,2019-04-17T15:57:52,41.618,-157.937,15.0,4,16,6,9.638,33.343,288.3,0.8797,9.636,25.7189,,,,,,
336,2019-04-17T15:58:09,41.618,-157.937,16.7,4,16,7,9.638,33.342,288.4,0.8901,9.636,25.7182,,,,,,
337,2019-04-17T15:58:38,41.618,-157.937,16.0,4,16,8,9.638,33.343,288.3,0.8903,9.636,25.7189,,,,,,
338,2019-04-17T15:58:49,41.618,-157.937,16.5,4,16,9,9.638,33.342,288.4,0.8902,9.636,25.7181,,,,,,
339,2019-04-17T15:59:18,41.618,-157.937,15.8,4,16,10,9.638,33.343,288.3,0.8891,9.636,25.7189,,,,,,
340,2019-04-17T15:59:28,41.618,-157.937,15.1,4,16,11,9.638,33.343,288.3,0.8803,9.636,25.7189,,,,,,
341,2019-04-17T15:59:38,41.618,-157.937,15.1,4,16,12,9.638,33.343,288.3,0.8802,9.636,25.7189,,,,,,
342,2019-04-17T15:59:48,41.618,-157.937,15.3,4,16,13,9.638,33.343,288.3,0.8832,9.636,25.7189,,,,,,
343,2019-04-17T15:59:59,41.618,-157.937,15.6,4,16,14,9.638,33.343,288.3,0.8865,9.636,25.7189,,,,,,
344,2019-04-17T16:00:14,41.618,-157.937,15.9,4,16,15,9.638,33.343,288.3,0.8898,9.636,25.7189,,,,,,
345,2019-04-17T16:00:24,41.618,-157.937,15.0,4,16,16,9.638,33.343,288.3,0.8792,9.636,25.7189,,,,,,
346,2019-04-17T16:00:48,41.618,-157.937,16.3,4,16,17,9.638,33.343,288.4,0.8902,9.636,25.7189,,,,,,
347,2019-04-17T16:01:10,41.618,-157.937,17.0,4,16,18,9.638,33.342,288.4,0.8903,9.636,25.7182,,,,,,
348,2019-04-17T16:01:16,41.618,-157.937,14.6,4,16,19,9.638,33.343,288.3,0.8765,9.636,25.7189,,,,,,
349,2019-04-17T16:01:26,41.618,-157.937,15.3,4,16,20,9.638,33.343,288.3,0.8838,9.636,25.7189,,,,,,
350,2019-04-17T16:01:35,41.618,-157.937,15.3,4,16,21,9.638,33.343,288.3,0.8827,9.636,25.7189,,,,,,
351,2019-04-17T16:01:52,41.618,-157.937,16.1,4,16,22,9.638,33.343,288.4,0.8902,9.636,25.7189,,,,,,
352,2019-04-17T16:02:01,41.618,-157.937,15.4,4,16,23,9.638,33.343,288.3,0.8843,9.636,25.7189,,,,,,
353,2019-04-17T16:02:10,41.618,-157.937,14.8,4,16,24,9.638,33.343,288.3,0.8777,9.636,25.7189,,,,,,
354,2019-04-17T19:48:30,41.653,-157.936,15.5,4,18,1,9.594,33.348,288.9,0.5117,9.592,25.73,,,,,,
355,2019-04-17T19:48:48,41.653,-157.936,15.5,4,18,2,9.594,33.348,288.9,0.5117,9.592,25.73,,,,,,
356,2019-04-17T19:48:54,41.653,-157.936,14.6,4,18,3,9.594,33.348,288.9,0.5081,9.592,25.73,,,,,,
357,2019-04-17T19:49:01,41.653,-157.936,15.5,4,18,4,9.594,33.348,288.9,0.5117,9.592,25.73,,,,,,
358,2019-04-17T19:49:09,41.653,-157.936,15.0,4,18,5,9.594,33.348,288.9,0.5157,9.592,25.73,,,,,,
359,2019-04-17T19:49:15,41.653,-157.936,15.8,4,18,6,9.594,33.348,289.0,0.5092,9.592,25.73,,,,,,
360,2019-04-17T19:49:42,41.653,-157.936,16.8,4,18,7,9.595,33.348,289.0,0.506,9.593,25.7299,,,,,,
361,2019-04-17T19:49:51,41.653,-157.936,16.1,4,18,8,9.594,33.348,289.0,0.508,9.592,25.73,,,,,,
362,2019-04-17T19:50:03,41.653,-157.936,15.3,4,18,9,9.594,33.348,288.9,0.5132,9.592,25.73,,,,,,
363,2019-04-17T19:50:13,41.653,-157.936,15.4,4,18,10,9.594,33.348,288.9,0.5126,9.592,25.73,,,,,,
364,2019-04-17T19:50:33,41.653,-157.936,16.2,4,18,11,9.594,33.348,289.0,0.5077,9.592,25.73,,,,,,
365,2019-04-17T19:50:43,41.653,-157.936,16.0,4,18,12,9.594,33.348,289.0,0.5085,9.592,25.73,,,,,,
366,2019-04-17T19:50:52,41.653,-157.936,15.7,4,18,13,9.594,33.348,288.9,0.5106,9.592,25.73,,,,,,
367,2019-04-17T19:51:01,41.653,-157.936,15.5,4,18,14,9.594,33.348,288.9,0.5117,9.592,25.73,,,,,,
368,2019-04-17T19:51:14,41.653,-157.936,14.7,4,18,15,9.594,33.348,288.9,0.5105,9.592,25.73,,,,,,
369,2019-04-17T19:51:20,41.653,-157.936,15.1,4,18,16,9.594,33.348,288.9,0.5149,9.592,25.73,,,,,,
370,2019-04-17T19:51:26,41.653,-157.936,15.5,4,18,17,9.594,33.348,288.9,0.5117,9.592,25.73,,,,,,
371,2019-04-17T19:51:37,41.653,-157.936,15.4,4,18,18,9.594,33.348,288.9,0.5124,9.592,25.73,,,,,,
372,2019-04-17T23:35:54,41.654,-157.944,14.8,4,19,1,9.621,33.343,290.6,0.5977,9.619,25.7217,,,,,,
373,2019-04-17T23:36:14,41.654,-157.944,15.1,4,19,2,9.62,33.343,290.6,0.5987,9.618,25.7219,,,,,,
374,2019-04-17T23:36:21,41.654,-157.944,15.5,4,19,3,9.62,33.343,290.6,0.6026,9.618,25.7219,,,,,,
375,2019-04-17T23:36:32,41.654,-157.944,15.6,4,19,4,9.62,33.343,290.6,0.6035,9.618,25.7219,,,,,,
376,2019-04-17T23:36:39,41.654,-157.944,15.1,4,19,5,9.62,33.343,290.6,0.5987,9.618,25.7219,,,,,,
377,2019-04-17T23:36:48,41.654,-157.944,15.3,4,19,6,9.62,33.343,290.6,0.6001,9.618,25.7219,,,,,,
378,2019-04-17T23:36:54,41.654,-157.944,15.4,4,19,7,9.62,33.343,290.6,0.6016,9.618,25.7219,,,,,,
379,2019-04-17T23:37:03,41.654,-157.944,14.9,4,19,8,9.621,33.343,290.6,0.5963,9.619,25.7217,,,,,,
380,2019-04-17T23:37:15,41.654,-157.944,14.4,4,19,9,9.621,33.343,290.6,0.6014,9.619,25.7217,,,,,,
381,2019-04-17T23:37:31,41.654,-157.944,15.3,4,19,10,9.62,33.343,290.6,0.6006,9.618,25.7219,,,,,,
382,2019-04-17T23:37:36,41.654,-157.944,16.3,4,19,11,9.618,33.343,290.7,0.6101,9.616,25.7222,,,,,,
383,2019-04-17T23:37:41,41.654,-157.944,15.1,4,19,12,9.621,33.343,290.6,0.5982,9.619,25.7217,,,,,,
384,2019-04-17T23:37:47,41.654,-157.944,16.5,4,19,13,9.617,33.343,290.7,0.6125,9.615,25.7224,,,,,,
385,2019-04-17T23:37:53,41.654,-157.944,15.0,4,19,14,9.621,33.343,290.6,0.5973,9.619,25.7217,,,,,,
386,2019-04-17T23:37:59,41.654,-157.944,16.6,4,19,15,9.617,33.343,290.7,0.6135,9.615,25.7224,,,,,,
387,2019-04-17T23:38:06,41.654,-157.944,15.8,4,19,16,9.619,33.343,290.6,0.6053,9.617,25.722,,,,,,
388,2019-04-17T23:38:12,41.654,-157.944,15.8,4,19,17,9.619,33.343,290.6,0.6049,9.617,25.722,,,,,,
389,2019-04-17T23:38:17,41.654,-157.944,15.8,4,19,18,9.619,33.343,290.6,0.6054,9.617,25.722,,,,,,
390,2019-04-18T03:25:31,41.608,-157.903,13.9,4,21,1,9.726,33.34,290.1,0.7749,9.724,25.7021,,,,,,
391,2019-04-18T03:25:34,41.608,-157.903,16.9,4,21,2,9.691,33.341,290.5,0.76,9.689,25.7087,,,,,,
392,2019-04-18T03:25:36,41.608,-157.903,14.9,4,21,3,9.715,33.341,290.0,0.7832,9.713,25.7047,,,,,,
393,2019-04-18T03:25:38,41.608,-157.903,13.4,4,21,4,9.727,33.341,290.1,0.774,9.726,25.7027,,,,,,
394,2019-04-18T03:25:41,41.608,-157.903,14.5,4,21,5,9.719,33.341,290.0,0.7801,9.717,25.704,,,,,,
395,2019-04-18T03:25:43,41.608,-157.903,15.5,4,21,6,9.707,33.341,290.1,0.7811,9.705,25.706,,,,,,
396,2019-04-18T03:25:45,41.608,-157.903,14.8,4,21,7,9.716,33.341,290.0,0.7825,9.714,25.7045,,,,,,
397,2019-04-18T03:25:47,41.608,-157.903,14.6,4,21,8,9.718,33.341,290.0,0.7808,9.716,25.7042,,,,,,
398,2019-04-18T03:25:49,41.608,-157.903,16.0,4,21,9,9.701,33.341,290.1,0.7776,9.699,25.707,,,,,,
399,2019-04-18T03:25:52,41.608,-157.903,14.8,4,21,10,9.716,33.341,290.0,0.7828,9.714,25.7045,,,,,,
400,2019-04-18T03:25:54,41.608,-157.903,13.0,4,21,11,9.729,33.341,290.1,0.7733,9.728,25.7023,,,,,,
401,2019-04-18T03:25:57,41.608,-157.903,15.7,4,21,12,9.704,33.341,290.1,0.7803,9.702,25.7065,,,,,,
402,2019-04-18T03:25:59,41.608,-157.903,15.8,4,21,13,9.703,33.341,290.1,0.7799,9.701,25.7067,,,,,,
